warehouse_id,sku,sku_id,lp,sp,profit_per_quantity,no_of_units,total_profit_per_sku,min_units,max_units,Optimal_Units,Optimal_Profit_Per_SKU
2671,UNICORN-UNILEVER-080124-6405,2671UNICORN-UNILEVER-080124-6405,124.52,131.671389,7.151389,452,3232.427828,226,678,226.0,1616.213914
2671,UNICORN-UNILEVER-130723-1241,2671UNICORN-UNILEVER-130723-1241,407.99,429.91,21.92,26,569.92,13,39,13.0,284.96000000000004
156,UNICORN-UNILEVER-0601-2047,156UNICORN-UNILEVER-0601-2047,43.43,45.926389,2.496389,29600,73893.1144,14800,44400,14800.0,36946.5572
156,UNICORN-UNILEVER-130124-0010,156UNICORN-UNILEVER-130124-0010,63.37,67.2645,3.8945,15496,60349.172,7748,23244,23244.0,90523.758
156,UNICORN-UNILEVER-220124-5397,156UNICORN-UNILEVER-220124-5397,380.14,401.9841,21.8441,17,371.3497,8,25,8.0,174.7528
156,UNICORN-UNILEVER-211023-1225,156UNICORN-UNILEVER-211023-1225,4233.66,4543.25,309.59,51,15789.09,25,76,76.0,23528.839999999997
156,UNICORN-UNILEVER-080124-6389,156UNICORN-UNILEVER-080124-6389,165.49,175.00375,9.51375,252,2397.465,126,378,126.0,1198.7325
156,UNICORN-UNILEVER-130124-0009,156UNICORN-UNILEVER-130124-0009,73.05,77.253125,4.203125,152,638.875,76,228,228.0,958.3125
156,UNICORN-UNILEVER-170124-4088,156UNICORN-UNILEVER-170124-4088,402.68,425.8216,23.1416,48,1110.7968,24,72,24.0,555.3984
156,UNICORN-UNILEVER-060124-8899,156UNICORN-UNILEVER-060124-8899,380.14,401.98417,21.84417,41,895.61097,20,61,20.0,436.88339999999994
156,UNICORN-UNILEVER-060124-0002,156UNICORN-UNILEVER-060124-0002,73.06,77.25313,4.19313,269,1127.95197,134,403,134.0,561.87942
156,UNICORN-UNILEVER-180124-3881,156UNICORN-UNILEVER-180124-3881,287.48,304.004167,16.524167,23,380.055841,11,34,11.0,181.76583699999998
156,UNICORN-UNILEVER-060124-8888,156UNICORN-UNILEVER-060124-8888,222.27,235.935,13.665,47,642.255,23,70,70.0,956.55
156,UNICORN-UNILEVER-190923-1213,156UNICORN-UNILEVER-190923-1213,55.71,58.705,2.995,893,2674.535,446,1339,446.0,1335.77
156,UNICORN-UNILEVER-081123-7034,156UNICORN-UNILEVER-081123-7034,114.05,125.19,11.14,59,657.26,29,88,88.0,980.32
2671,UNICORN-UNILEVER-280723-2004,2671UNICORN-UNILEVER-280723-2004,126.53,133.3333,6.8033,1,6.8033,0,1,0.0,0.0
2671,UNICORN-UNILEVER-060124-8892,2671UNICORN-UNILEVER-060124-8892,126.09,133.333333,7.243333,36,260.759988,18,54,18.0,130.379994
2671,UNICORN-UNILEVER-0601-2033,2671UNICORN-UNILEVER-0601-2033,74.86,79.166667,4.306667,57,245.480019,28,85,85.0,366.066695
2671,UNICORN-UNILEVER-150124-3865,2671UNICORN-UNILEVER-150124-3865,132.83,140.461667,7.631667,1386,10577.49046,693,2079,693.0,5288.745231
2671,UNICORN-UNILEVER-0601-2022,2671UNICORN-UNILEVER-0601-2022,151.578667,167.420667,15.842,139,2202.038,69,208,208.0,3295.136
2671,UNICORN-UNILEVER-080224-1021,2671UNICORN-UNILEVER-080224-1021,8.44,8.928542,0.488542,4073,1989.831566,2036,6109,6109.0,2984.5030779999997
2671,UNICORN-UNILEVER-080124-6398,2671UNICORN-UNILEVER-080124-6398,72.74,76.917083,4.177083,203,847.947849,101,304,101.0,421.885383
2671,UNICORN-UNILEVER-130723-1247,2671UNICORN-UNILEVER-130723-1247,372.5,392.52,19.23791667,66,1269.7025,33,99,33.0,634.85125011
2671,UNICORN-UNILEVER-0601-2013,2671UNICORN-UNILEVER-0601-2013,114.5795,121.621667,7.042167,252,1774.626084,126,378,378.0,2661.939126
2671,UNICORN-UNILEVER-300723-0005,2671UNICORN-UNILEVER-300723-0005,165.0988,173.9654,6.169517241,89,549.0870345,44,133,44.0,271.458758604
2671,UNICORN-UNILEVER-130124-0005,2671UNICORN-UNILEVER-130124-0005,219.3921,232.0,12.6079,13,163.9027,6,19,6.0,75.6474
2671,UNICORN-UNILEVER-060124-0002,2671UNICORN-UNILEVER-060124-0002,73.055,77.25313,4.19813,62,260.28406,31,93,31.0,130.14203
2671,UNICORN-UNILEVER-300124-5936,2671UNICORN-UNILEVER-300124-5936,219.3921,232.0,12.6079,7,88.2553,3,10,3.0,37.8237
2671,UNICORN-UNILEVER-280124-2561,2671UNICORN-UNILEVER-280124-2561,2.4398,2.57998,0.14018,7194,1008.45492,3597,10791,3597.0,504.22746
2671,UNICORN-UNILEVER-0601-2019,2671UNICORN-UNILEVER-0601-2019,1.654831,1.749931,0.0951,306,29.1006,153,459,154.0,14.6454
2671,UNICORN-UNILEVER-130723-1398,2671UNICORN-UNILEVER-130723-1398,121.1565,127.6667,4.97686,11,54.74546,5,16,5.0,24.884300000000003
2671,UNICORN-UNILEVER-0601-2061,2671UNICORN-UNILEVER-0601-2061,121.455625,128.435625,6.98,1,6.98,0,1,0.0,0.0
2671,UNICORN-UNILEVER-130124-0017,2671UNICORN-UNILEVER-130124-0017,517.0175,546.729167,29.711667,67,1990.681689,33,100,33.0,980.485011
2671,UNICORN-UNILEVER-130723-1412,2671UNICORN-UNILEVER-130723-1412,8.4731,8.9283,0.4552,276,125.6352,138,414,138.0,62.8176
2671,UNICORN-UNILEVER-070823-0009,2671UNICORN-UNILEVER-070823-0009,8.54,9.0,0.46,1936,890.56,968,2904,968.0,445.28000000000003
2671,UNICORN-UNILEVER-300823-1094,2671UNICORN-UNILEVER-300823-1094,281.0,281.0,46.21875,27,1247.90625,13,40,40.0,1848.75
2671,UNICORN-UNILEVER-130124-0006,2671UNICORN-UNILEVER-130124-0006,321.5,321.5,19.4953125,8,155.9625,4,12,12.0,233.94375000000002
2671,UNICORN-UNILEVER-160823-1244,2671UNICORN-UNILEVER-160823-1244,78.7675,83.0,-8.065,653,-5266.445,326,979,326.0,-2629.19
2671,UNICORN-UNILEVER-141023-1204,2671UNICORN-UNILEVER-141023-1204,101.88,101.88,0.0,1,0.0,0,1,0.0,0.0
2671,UNICORN-UNILEVER-060124-8899,2671UNICORN-UNILEVER-060124-8899,380.14,401.98417,21.84417,7,152.90919,3,10,3.0,65.53251
2671,UNICORN-UNILEVER-130723-1244,2671UNICORN-UNILEVER-130723-1244,199.56,210.28,10.72,127,1361.44,63,190,63.0,675.36
2671,UNICORN-UNILEVER-130124-5271,2671UNICORN-UNILEVER-130124-5271,689.36,728.9716,39.6116,67,2653.9772,33,100,33.0,1307.1828
2671,UNICORN-UNILEVER-130723-1249,2671UNICORN-UNILEVER-130723-1249,86.99,91.66,-11.3,24,-271.2,12,36,12.0,-135.60000000000002
2671,UNICORN-UNILEVER-281123-1002,2671UNICORN-UNILEVER-281123-1002,213.47,224.9408,11.4708,11,126.1788,5,16,5.0,57.354
2671,UNICORN-UNILEVER-130124-0011,2671UNICORN-UNILEVER-130124-0011,78.99,83.848167,4.858167,18,87.447006,9,27,27.0,131.170509
2671,UNICORN-UNILEVER-110923-1244,2671UNICORN-UNILEVER-110923-1244,60.6702,67.25,6.583133333,3,19.7494,1,4,4.0,26.332533332
2671,UNICORN-UNILEVER-050723-9928,2671UNICORN-UNILEVER-050723-9928,118.806,83.92,-34.891,6,-209.346,3,9,3.0,-104.673
2671,UNICORN-UNILEVER-130723-1336,2671UNICORN-UNILEVER-130723-1336,3.2559,2.58,-0.1087,642,-69.7854,321,963,321.0,-34.892700000000005
2671,UNICORN-UNILEVER-060124-0011,2671UNICORN-UNILEVER-060124-0011,267.72,284.16917,16.44917,73,1200.78941,36,109,109.0,1792.9595299999999
2671,UNICORN-UNILEVER-080224-1020,2671UNICORN-UNILEVER-080224-1020,42.56,45.000833,2.440833,42,102.514986,21,63,21.0,51.257493000000004
2671,UNICORN-UNILEVER-080224-1027,2671UNICORN-UNILEVER-080224-1027,258.16,272.990833,14.830833,3,44.492499,1,4,1.0,14.830833
2671,UNICORN-UNILEVER-250723-1130,2671UNICORN-UNILEVER-250723-1130,87.625,87.17,-0.455,4,-1.82,2,6,2.0,-0.91
2720,UNICORN-UNILEVER-310723-0008,2720UNICORN-UNILEVER-310723-0008,118.92,125.305,6.385,52,332.02,26,78,26.0,166.01
2720,UNICORN-UNILEVER-130723-1731,2720UNICORN-UNILEVER-130723-1731,13.06,13.7613,0.7013,1220,855.586,610,1830,610.0,427.793
2720,UNICORN-UNILEVER-080124-6407,2720UNICORN-UNILEVER-080124-6407,1.65,1.749931,0.099931,7480,747.48388,3740,11220,11220.0,1121.22582
2720,UNICORN-UNILEVER-0601-2004,2720UNICORN-UNILEVER-0601-2004,119.83,127.193,7.363,147,1082.361,73,220,220.0,1619.8600000000001
2720,UNICORN-UNILEVER-280124-2558,2720UNICORN-UNILEVER-280124-2558,70.94,75.01875,4.07875,6,24.4725,3,9,3.0,12.236250000000002
2720,UNICORN-UNILEVER-081123-7033,2720UNICORN-UNILEVER-081123-7033,138.25,145.68,7.43,0,0.0,0,0,0.0,0.0
2720,UNICORN-UNILEVER-231023-9303,2720UNICORN-UNILEVER-231023-9303,72.525,81.3,-3.375,1,-3.375,0,1,0.0,-0.0
2720,UNICORN-UNILEVER-130723-1703,2720UNICORN-UNILEVER-130723-1703,381.5,402.0,20.5,16,328.0,8,24,8.0,164.0
2720,UNICORN-UNILEVER-0601-2057,2720UNICORN-UNILEVER-0601-2057,161.9,171.20375,9.30375,39,362.84625,19,58,19.0,176.77125
2720,UNICORN-UNILEVER-161123-1002,2720UNICORN-UNILEVER-161123-1002,66.9,70.49,3.037894737,68,206.5768421,34,102,34.0,103.288421058
2720,UNICORN-UNILEVER-091223-0031,2720UNICORN-UNILEVER-091223-0031,62.32,65.66667,3.34667,44,147.25348,22,66,22.0,73.62674
2720,UNICORN-UNILEVER-031023-1003,2720UNICORN-UNILEVER-031023-1003,62.32,65.666667,3.346667,31,103.746677,15,46,15.0,50.200005000000004
2720,UNICORN-UNILEVER-211023-1223,2720UNICORN-UNILEVER-211023-1223,62.32,65.6933,3.3733,28,94.4524,14,42,14.0,47.2262
2720,UNICORN-UNILEVER-261223-7518,2720UNICORN-UNILEVER-261223-7518,66.52,70.3483,3.8283,50,191.415,25,75,75.0,287.1225
2720,UNICORN-UNILEVER-130723-1733,2720UNICORN-UNILEVER-130723-1733,407.99,429.91,21.92,66,1446.72,33,99,33.0,723.36
2720,UNICORN-UNILEVER-0601-2063,2720UNICORN-UNILEVER-0601-2063,3.24,3.430417,0.190417,15363,2925.376371,7681,23044,23044.0,4387.969348
2720,UNICORN-UNILEVER-0601-2011,2720UNICORN-UNILEVER-0601-2011,21.67,22.916944,1.246944,62,77.310528,31,93,93.0,115.96579200000001
2720,UNICORN-UNILEVER-130723-1466,2720UNICORN-UNILEVER-130723-1466,16.45,17.33,0.88,384,337.92,192,576,192.0,168.96
2379,UNICORN-UNILEVER-270124-3769,2379UNICORN-UNILEVER-270124-3769,196.23,207.504583,11.274583,14,157.844162,7,21,7.0,78.92208099999999
2379,UNICORN-UNILEVER-130723-1672,2379UNICORN-UNILEVER-130723-1672,218.75,230.5,-28.94441667,9,-260.49975,4,13,4.0,-115.77766668
2379,UNICORN-UNILEVER-130723-1469,2379UNICORN-UNILEVER-130723-1469,134.3127,95.5953,-38.7174,5,-193.587,2,7,2.0,-77.4348
2379,UNICORN-UNILEVER-130723-1644,2379UNICORN-UNILEVER-130723-1644,66.8956,70.375,3.2294,5,16.147,2,7,2.0,6.4588
2379,UNICORN-UNILEVER-130723-1699,2379UNICORN-UNILEVER-130723-1699,333.1013,325.0,-5.3513,6,-32.1078,3,9,3.0,-16.0539
2379,UNICORN-UNILEVER-250723-1126,2379UNICORN-UNILEVER-250723-1126,98.45,103.74,5.29,3,15.87,1,4,1.0,5.29
2379,UNICORN-UNILEVER-280723-2002,2379UNICORN-UNILEVER-280723-2002,98.45,103.74,5.29,1,5.29,0,1,0.0,0.0
2379,UNICORN-UNILEVER-060124-0002,2379UNICORN-UNILEVER-060124-0002,73.05,77.25313,4.20313,146,613.65698,73,219,219.0,920.48547
2379,UNICORN-UNILEVER-080124-6400,2379UNICORN-UNILEVER-080124-6400,127.9,135.249306,7.349306,85,624.69101,42,127,42.0,308.670852
2379,UNICORN-UNILEVER-0601-2053,2379UNICORN-UNILEVER-0601-2053,138.15,146.086458,7.936458,49,388.886442,24,73,24.0,190.474992
2379,UNICORN-UNILEVER-140823-0022,2379UNICORN-UNILEVER-140823-0022,518.85,546.714839,27.864839,31,863.810009,15,46,15.0,417.972585
2379,UNICORN-UNILEVER-130723-1247,2379UNICORN-UNILEVER-130723-1247,372.5,392.52,20.02,52,1041.04,26,78,26.0,520.52
2379,UNICORN-UNILEVER-130723-1241,2379UNICORN-UNILEVER-130723-1241,407.99,429.91,21.92,49,1074.08,24,73,24.0,526.08
2379,UNICORN-UNILEVER-130723-1733,2379UNICORN-UNILEVER-130723-1733,407.99,429.91,20.1675,76,1532.73,38,114,38.0,766.365
2379,UNICORN-UNILEVER-250723-0709,2379UNICORN-UNILEVER-250723-0709,28.94,32.1,3.16,423,1336.68,211,634,634.0,2003.44
2379,UNICORN-UNILEVER-210823-1982,2379UNICORN-UNILEVER-210823-1982,51.33,55.0767,3.7467,1142,4278.7314,571,1713,1713.0,6418.0971
2379,UNICORN-UNILEVER-020923-0002,2379UNICORN-UNILEVER-020923-0002,47.85,50.416667,2.566667,85,218.166695,42,127,42.0,107.80001399999999
2379,UNICORN-UNILEVER-060124-8892,2379UNICORN-UNILEVER-060124-8892,126.09,133.333333,7.243333,24,173.839992,12,36,12.0,86.919996
2379,UNICORN-UNILEVER-0601-2033,2379UNICORN-UNILEVER-0601-2033,74.86,79.166667,4.306667,77,331.613359,38,115,115.0,495.266705
2379,UNICORN-UNILEVER-130723-1648,2379UNICORN-UNILEVER-130723-1648,148.36,156.3333,7.9733,23,183.3859,11,34,11.0,87.7063
2379,UNICORN-UNILEVER-300124-3659,2379UNICORN-UNILEVER-300124-3659,151.58,167.4206,15.8406,2606,41280.6036,1303,3909,3909.0,61920.9054
2379,UNICORN-UNILEVER-150124-9329,2379UNICORN-UNILEVER-150124-9329,1.65,1.75,0.1,256605,25660.5,128302,384907,384907.0,38490.700000000004
2379,UNICORN-UNILEVER-130723-1745,2379UNICORN-UNILEVER-130723-1745,125.09,136.1167,11.0267,112,1234.9904,56,168,168.0,1852.4856
2379,UNICORN-UNILEVER-0601-2010,2379UNICORN-UNILEVER-0601-2010,58.56,61.925,3.365,117,393.705,58,175,58.0,195.17000000000002
2379,UNICORN-UNILEVER-300124-4725,2379UNICORN-UNILEVER-300124-4725,108.75,115.0036,6.2536,310,1938.616,155,465,465.0,2907.924
156,UNICORN-UNILEVER-0601-2014,156UNICORN-UNILEVER-0601-2014,8.48,8.999286,0.519286,112637,58490.81718,56318,168955,168955.0,87735.96613
156,UNICORN-UNILEVER-300124-4725,156UNICORN-UNILEVER-300124-4725,108.75,115.0036,6.2536,1493,9336.6248,746,2239,2239.0,14001.810399999998
156,UNICORN-UNILEVER-250124-3695,156UNICORN-UNILEVER-250124-3695,397.71,420.560833,22.850833,22,502.718326,11,33,11.0,251.35916300000002
156,UNICORN-UNILEVER-250723-0712,156UNICORN-UNILEVER-250723-0712,38.43,40.5,2.07,339,701.73,169,508,169.0,349.83
156,UNICORN-UNILEVER-060124-0012,156UNICORN-UNILEVER-060124-0012,331.93,351.00042,19.07042,23,438.61966,11,34,11.0,209.77461999999997
156,UNICORN-UNILEVER-220124-6504,156UNICORN-UNILEVER-220124-6504,132.72,140.3508,7.6308,960,7325.568,480,1440,480.0,3662.784
156,UNICORN-UNILEVER-130124-0006,156UNICORN-UNILEVER-130124-0006,328.61,347.49375,18.88375,17,321.02375,8,25,8.0,151.07
156,UNICORN-UNILEVER-300723-0005,156UNICORN-UNILEVER-300723-0005,165.1,173.9654,8.8654,60,531.924,30,90,30.0,265.962
156,UNICORN-UNILEVER-130723-1586,156UNICORN-UNILEVER-130723-1586,411.04,433.125,22.085,30,662.55,15,45,15.0,331.27500000000003
156,UNICORN-UNILEVER-250723-1132,156UNICORN-UNILEVER-250723-1132,41.88,45.93,4.05,34,137.7,17,51,51.0,206.54999999999998
156,UNICORN-UNILEVER-291023-0021,156UNICORN-UNILEVER-291023-0021,142.35,150.0,7.65,132,1009.8,66,198,66.0,504.90000000000003
156,UNICORN-UNILEVER-0601-2044,156UNICORN-UNILEVER-0601-2044,52.08,55.07625,2.99625,2160,6471.9,1080,3240,3240.0,9707.85
156,UNICORN-UNILEVER-250723-0702,156UNICORN-UNILEVER-250723-0702,220.17,232.0,11.83,11,130.13,5,16,5.0,59.15
156,UNICORN-UNILEVER-300923-1080,156UNICORN-UNILEVER-300923-1080,75.13,79.166667,4.036667,151,609.536717,75,226,75.0,302.750025
